factId,propertyId,humanReadable,annotatedPassage,subjectStart,subjectEnd,subjectText,subjectUri,objectStart,objectEnd,objectText,objectUri
5333:1489:1492:1501:1525:3,3,<his> <EMPLOYEE_OR_MEMBER_OF> <Free Software Foundation>,"UniPress never took legal action against Stallman or <his> nascent <Free Software Foundation>,[citation needed] believing ""hobbyists and academics could never produce an Emacs that could compete"" with their product.",1489,1492,his,http://www.wikidata.org/entity/Q7439,1501,1525,Free Software Foundation,http://www.wikidata.org/entity/Q48413
5333:1477:1485:1501:1525:3,3,<Stallman> <EMPLOYEE_OR_MEMBER_OF> <Free Software Foundation>,"UniPress never took legal action against <Stallman> or his nascent <Free Software Foundation>,[citation needed] believing ""hobbyists and academics could never produce an Emacs that could compete"" with their product.",1477,1485,Stallman,http://www.wikidata.org/entity/Q7439,1501,1525,Free Software Foundation,http://www.wikidata.org/entity/Q48413
4966:25:48:124:130:10,10,<Wladimir de Schoenefeld> <NATIONALITY> <French>,"<Wladimir de Schoenefeld> (12 January 1816 in Berlin – 8 September 1875 in Paris) was a German-born, <French> botanist.",25,48,Wladimir de Schoenefeld,http://www.wikidata.org/entity/Q3569556,124,130,French,http://www.wikidata.org/entity/Q142
4966:416:418:488:491:3,3,<he> <EMPLOYEE_OR_MEMBER_OF> <its>,"In 1854 <he> was a founding member of the Société Botanique de France, serving as <its> secretary-general from 1862 to 1875.",416,418,he,http://www.wikidata.org/entity/Q3569556,488,491,its,http://www.wikidata.org/entity/Q1506427
4966:448:475:411:415:5,5,<Société Botanique de France> <DATE_FOUNDED> <1854>,"In <1854> he was a founding member of the <Société Botanique de France>, serving as its secretary-general from 1862 to 1875.",448,475,Société Botanique de France,http://www.wikidata.org/entity/Q1506427,411,415,1854,
4966:416:418:448:475:3,3,<he> <EMPLOYEE_OR_MEMBER_OF> <Société Botanique de France>,"In 1854 <he> was a founding member of the <Société Botanique de France>, serving as its secretary-general from 1862 to 1875.",416,418,he,http://www.wikidata.org/entity/Q3569556,448,475,Société Botanique de France,http://www.wikidata.org/entity/Q1506427
4966:488:491:411:415:5,5,<its> <DATE_FOUNDED> <1854>,"In <1854> he was a founding member of the Société Botanique de France, serving as <its> secretary-general from 1862 to 1875.",488,491,its,http://www.wikidata.org/entity/Q1506427,411,415,1854,
4966:448:475:416:418:2,2,<Société Botanique de France> <FOUNDED_BY> <he>,"In 1854 <he> was a founding member of the <Société Botanique de France>, serving as its secretary-general from 1862 to 1875.",448,475,Société Botanique de France,http://www.wikidata.org/entity/Q1506427,416,418,he,http://www.wikidata.org/entity/Q3569556
4966:488:491:416:418:2,2,<its> <FOUNDED_BY> <he>,"In 1854 <he> was a founding member of the Société Botanique de France, serving as <its> secretary-general from 1862 to 1875.",488,491,its,http://www.wikidata.org/entity/Q1506427,416,418,he,http://www.wikidata.org/entity/Q3569556
4966:212:214:198:204:11,11,<he> <PLACE_OF_RESIDENCE> <Berlin>,"From 1817 to 1833 he lived in France, then moved back to <Berlin>, where <he> stayed with botanist Karl Sigismund Kunth for several years prior to his return to Paris (1840).",212,214,he,http://www.wikidata.org/entity/Q3569556,198,204,Berlin,http://www.wikidata.org/entity/Q64
4966:159:161:298:303:11,11,<he> <PLACE_OF_RESIDENCE> <Paris>,"From 1817 to 1833 <he> lived in France, then moved back to Berlin, where he stayed with botanist Karl Sigismund Kunth for several years prior to his return to <Paris> (1840).",159,161,he,http://www.wikidata.org/entity/Q3569556,298,303,Paris,http://www.wikidata.org/entity/Q90
4966:159:161:171:177:11,11,<he> <PLACE_OF_RESIDENCE> <France>,"From 1817 to 1833 <he> lived in <France>, then moved back to Berlin, where he stayed with botanist Karl Sigismund Kunth for several years prior to his return to Paris (1840).",159,161,he,http://www.wikidata.org/entity/Q3569556,171,177,France,http://www.wikidata.org/entity/Q142
4966:284:287:198:204:11,11,<his> <PLACE_OF_RESIDENCE> <Berlin>,"From 1817 to 1833 he lived in France, then moved back to <Berlin>, where he stayed with botanist Karl Sigismund Kunth for several years prior to <his> return to Paris (1840).",284,287,his,http://www.wikidata.org/entity/Q3569556,198,204,Berlin,http://www.wikidata.org/entity/Q64
4966:212:214:298:303:11,11,<he> <PLACE_OF_RESIDENCE> <Paris>,"From 1817 to 1833 he lived in France, then moved back to Berlin, where <he> stayed with botanist Karl Sigismund Kunth for several years prior to his return to <Paris> (1840).",212,214,he,http://www.wikidata.org/entity/Q3569556,298,303,Paris,http://www.wikidata.org/entity/Q90
4966:212:214:171:177:11,11,<he> <PLACE_OF_RESIDENCE> <France>,"From 1817 to 1833 he lived in <France>, then moved back to Berlin, where <he> stayed with botanist Karl Sigismund Kunth for several years prior to his return to Paris (1840).",212,214,he,http://www.wikidata.org/entity/Q3569556,171,177,France,http://www.wikidata.org/entity/Q142
4966:159:161:198:204:11,11,<he> <PLACE_OF_RESIDENCE> <Berlin>,"From 1817 to 1833 <he> lived in France, then moved back to <Berlin>, where he stayed with botanist Karl Sigismund Kunth for several years prior to his return to Paris (1840).",159,161,he,http://www.wikidata.org/entity/Q3569556,198,204,Berlin,http://www.wikidata.org/entity/Q64
4966:284:287:298:303:11,11,<his> <PLACE_OF_RESIDENCE> <Paris>,"From 1817 to 1833 he lived in France, then moved back to Berlin, where he stayed with botanist Karl Sigismund Kunth for several years prior to <his> return to <Paris> (1840).",284,287,his,http://www.wikidata.org/entity/Q3569556,298,303,Paris,http://www.wikidata.org/entity/Q90
4966:236:256:198:204:11,11,<Karl Sigismund Kunth> <PLACE_OF_RESIDENCE> <Berlin>,"From 1817 to 1833 he lived in France, then moved back to <Berlin>, where he stayed with botanist <Karl Sigismund Kunth> for several years prior to his return to Paris (1840).",236,256,Karl Sigismund Kunth,http://www.wikidata.org/entity/Q77074,198,204,Berlin,http://www.wikidata.org/entity/Q64
4966:284:287:171:177:11,11,<his> <PLACE_OF_RESIDENCE> <France>,"From 1817 to 1833 he lived in <France>, then moved back to Berlin, where he stayed with botanist Karl Sigismund Kunth for several years prior to <his> return to Paris (1840).",284,287,his,http://www.wikidata.org/entity/Q3569556,171,177,France,http://www.wikidata.org/entity/Q142
12773:342:350:368:381:11,11,<Pengilly> <PLACE_OF_RESIDENCE> <Victor Harbor>,"<Pengilly> is a resident of <Victor Harbor>, and was formerly the mayor of Kangaroo Island as well as chairman of the SA Country Fire Service Board from 1995 to 2000.",342,350,Pengilly,http://www.wikidata.org/entity/Q6833467,368,381,Victor Harbor,http://www.wikidata.org/entity/Q1015796
12773:18:42:314:327:45,45,<Michael Redding Pengilly> <POLITICAL_AFFILIATION> <Liberal Party>,"<Michael Redding Pengilly> (born 13 June 1950, in Kangaroo Island) is an Australian politician who took over from retiring sitting member and former Premier Dean Brown in the South Australian House of Assembly seat of Finniss at the 2006 election, representing the South Australian Division of the <Liberal Party> of Australia.",18,42,Michael Redding Pengilly,http://www.wikidata.org/entity/Q6833467,314,327,Liberal Party,http://www.wikidata.org/entity/Q241149
12773:111:114:314:327:45,45,<who> <POLITICAL_AFFILIATION> <Liberal Party>,"Michael Redding Pengilly (born 13 June 1950, in Kangaroo Island) is an Australian politician <who> took over from retiring sitting member and former Premier Dean Brown in the South Australian House of Assembly seat of Finniss at the 2006 election, representing the South Australian Division of the <Liberal Party> of Australia.",111,114,who,http://www.wikidata.org/entity/Q6833467,314,327,Liberal Party,http://www.wikidata.org/entity/Q241149
20394:295:296:332:336:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <them>,"I later joined Pickles Auctions where <I> stayed for 17 years, starting with <them> when they had only two staff members.",295,296,I,,332,336,them,http://www.wikidata.org/entity/Q18388469
20394:295:296:342:346:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <they>,"I later joined Pickles Auctions where <I> stayed for 17 years, starting with them when <they> had only two staff members.",295,296,I,,342,346,they,http://www.wikidata.org/entity/Q18388469
20394:295:296:289:294:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <where>,"I later joined Pickles Auctions <where> <I> stayed for 17 years, starting with them when they had only two staff members.",295,296,I,,289,294,where,http://www.wikidata.org/entity/Q18388469
20394:295:296:272:288:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <Pickles Auctions>,"I later joined <Pickles Auctions> where <I> stayed for 17 years, starting with them when they had only two staff members.",295,296,I,,272,288,Pickles Auctions,http://www.wikidata.org/entity/Q18388469
20394:257:258:289:294:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <where>,"<I> later joined Pickles Auctions <where> I stayed for 17 years, starting with them when they had only two staff members.",257,258,I,,289,294,where,http://www.wikidata.org/entity/Q18388469
20394:257:258:332:336:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <them>,"<I> later joined Pickles Auctions where I stayed for 17 years, starting with <them> when they had only two staff members.",257,258,I,,332,336,them,http://www.wikidata.org/entity/Q18388469
20394:257:258:342:346:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <they>,"<I> later joined Pickles Auctions where I stayed for 17 years, starting with them when <they> had only two staff members.",257,258,I,,342,346,they,http://www.wikidata.org/entity/Q18388469
20394:257:258:272:288:3,3,<I> <EMPLOYEE_OR_MEMBER_OF> <Pickles Auctions>,"<I> later joined <Pickles Auctions> where I stayed for 17 years, starting with them when they had only two staff members.",257,258,I,,272,288,Pickles Auctions,http://www.wikidata.org/entity/Q18388469
9765:261:263:413:418:9,9,<He> <EDUCATED_AT> <where>,"<He> graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at Baylor University in Waco, Texas <where> he is double-majoring in philosophy and political science.",261,263,He,,413,418,where,http://www.wikidata.org/entity/Q812573
9765:419:421:362:376:9,9,<he> <EDUCATED_AT> <Honors College>,"He graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the <Honors College> at Baylor University in Waco, Texas where <he> is double-majoring in philosophy and political science.",419,421,he,,362,376,Honors College,http://www.wikidata.org/entity/Q5897087
9765:419:421:279:297:9,9,<he> <EDUCATED_AT> <Emmaus High School>,"He graduated from <Emmaus High School> in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at Baylor University in Waco, Texas where <he> is double-majoring in philosophy and political science.",419,421,he,,279,297,Emmaus High School,http://www.wikidata.org/entity/Q5373401
9765:419:421:380:397:9,9,<he> <EDUCATED_AT> <Baylor University>,"He graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at <Baylor University> in Waco, Texas where <he> is double-majoring in philosophy and political science.",419,421,he,,380,397,Baylor University,http://www.wikidata.org/entity/Q812573
9765:261:263:362:376:9,9,<He> <EDUCATED_AT> <Honors College>,"<He> graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the <Honors College> at Baylor University in Waco, Texas where he is double-majoring in philosophy and political science.",261,263,He,,362,376,Honors College,http://www.wikidata.org/entity/Q5897087
9765:419:421:413:418:9,9,<he> <EDUCATED_AT> <where>,"He graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at Baylor University in Waco, Texas <where> <he> is double-majoring in philosophy and political science.",419,421,he,,413,418,where,http://www.wikidata.org/entity/Q812573
9765:261:263:279:297:9,9,<He> <EDUCATED_AT> <Emmaus High School>,"<He> graduated from <Emmaus High School> in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at Baylor University in Waco, Texas where he is double-majoring in philosophy and political science.",261,263,He,,279,297,Emmaus High School,http://www.wikidata.org/entity/Q5373401
9765:261:263:380:397:9,9,<He> <EDUCATED_AT> <Baylor University>,"<He> graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at <Baylor University> in Waco, Texas where he is double-majoring in philosophy and political science.",261,263,He,,380,397,Baylor University,http://www.wikidata.org/entity/Q812573
9765:126:140:164:176:12,12,<Samuel S. Chen> <PLACE_OF_BIRTH> <Pennsylvania>,"<Samuel S. Chen> was born in Lancaster, <Pennsylvania> in 1987 and raised in Wescosville, Pennsylvania, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,164,176,Pennsylvania,http://www.wikidata.org/entity/Q1400
9765:126:140:199:210:11,11,<Samuel S. Chen> <PLACE_OF_RESIDENCE> <Wescosville>,"<Samuel S. Chen> was born in Lancaster, Pennsylvania in 1987 and raised in <Wescosville>, Pennsylvania, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,199,210,Wescosville,http://www.wikidata.org/entity/Q7983796
9765:126:140:212:224:12,12,<Samuel S. Chen> <PLACE_OF_BIRTH> <Pennsylvania>,"<Samuel S. Chen> was born in Lancaster, Pennsylvania in 1987 and raised in Wescosville, <Pennsylvania>, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,212,224,Pennsylvania,http://www.wikidata.org/entity/Q1400
9765:126:140:212:224:11,11,<Samuel S. Chen> <PLACE_OF_RESIDENCE> <Pennsylvania>,"<Samuel S. Chen> was born in Lancaster, Pennsylvania in 1987 and raised in Wescosville, <Pennsylvania>, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,212,224,Pennsylvania,http://www.wikidata.org/entity/Q1400
9765:126:140:164:176:11,11,<Samuel S. Chen> <PLACE_OF_RESIDENCE> <Pennsylvania>,"<Samuel S. Chen> was born in Lancaster, <Pennsylvania> in 1987 and raised in Wescosville, Pennsylvania, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,164,176,Pennsylvania,http://www.wikidata.org/entity/Q1400
9765:126:140:153:162:12,12,<Samuel S. Chen> <PLACE_OF_BIRTH> <Lancaster>,"<Samuel S. Chen> was born in <Lancaster>, Pennsylvania in 1987 and raised in Wescosville, Pennsylvania, a suburb of the city of Allentown.",126,140,Samuel S. Chen,,153,162,Lancaster,http://www.wikidata.org/entity/Q320514
5051:199:201:273:278:9,9,<He> <EDUCATED_AT> <where>,"<He> was a PhD student of Andrey Kolmogorov at the Moscow State University, <where> he obtained his PhD in 1956.",199,201,He,http://www.wikidata.org/entity/Q2450566,273,278,where,http://www.wikidata.org/entity/Q13164
5051:279:281:248:271:9,9,<he> <EDUCATED_AT> <Moscow State University>,"He was a PhD student of Andrey Kolmogorov at the <Moscow State University>, where <he> obtained his PhD in 1956.",279,281,he,http://www.wikidata.org/entity/Q2450566,248,271,Moscow State University,http://www.wikidata.org/entity/Q13164
5051:291:294:273:278:9,9,<his> <EDUCATED_AT> <where>,"He was a PhD student of Andrey Kolmogorov at the Moscow State University, <where> he obtained <his> PhD in 1956.",291,294,his,http://www.wikidata.org/entity/Q2450566,273,278,where,http://www.wikidata.org/entity/Q13164
5051:199:201:248:271:9,9,<He> <EDUCATED_AT> <Moscow State University>,"<He> was a PhD student of Andrey Kolmogorov at the <Moscow State University>, where he obtained his PhD in 1956.",199,201,He,http://www.wikidata.org/entity/Q2450566,248,271,Moscow State University,http://www.wikidata.org/entity/Q13164
5051:291:294:248:271:9,9,<his> <EDUCATED_AT> <Moscow State University>,"He was a PhD student of Andrey Kolmogorov at the <Moscow State University>, where he obtained <his> PhD in 1956.",291,294,his,http://www.wikidata.org/entity/Q2450566,248,271,Moscow State University,http://www.wikidata.org/entity/Q13164
